Date,Open,High,Low,Close,Adj Close,Volume
2024-11-14,225.02000427246094,228.8699951171875,225.0,228.22000122070312,226.7711639404297,44923900
2024-11-15,226.39999389648438,226.9199981689453,224.27000427246094,225.0,223.57156372070312,47923700
2024-11-18,225.25,229.74000549316406,225.1699981689453,228.02000427246094,226.57241821289062,44633700
2024-11-19,226.97999572753906,230.16000366210938,226.66000366210938,228.27999877929688,226.8307647705078,36211800
2024-11-20,228.05999755859375,229.92999267578125,225.88999938964844,229.0,227.54620361328125,35169600
2024-11-21,228.8800048828125,230.16000366210938,225.7100067138672,228.52000427246094,227.06924438476562,42108300
2024-11-22,228.05999755859375,230.72000122070312,228.05999755859375,229.8699951171875,228.41067504882812,38168300
2024-11-25,231.4600067138672,233.25,229.74000549316406,232.8699951171875,231.39161682128906,90152800
2024-11-26,233.3300018310547,235.57000732421875,233.3300018310547,235.05999755859375,233.56773376464844,45986200
2024-11-27,234.47000122070312,235.69000244140625,233.80999755859375,234.92999267578125,233.4385528564453,33498400
2024-11-29,234.80999755859375,237.80999755859375,233.97000122070312,237.3300018310547,235.8233184814453,28481400
2024-12-02,237.27000427246094,240.7899932861328,237.16000366210938,239.58999633789062,238.06895446777344,48137100
2024-12-03,239.80999755859375,242.75999450683594,238.89999389648438,242.64999389648438,241.1095428466797,38861000
2024-12-04,242.8699951171875,244.11000061035156,241.25,243.00999450683594,241.46725463867188,44383900
2024-12-05,243.99000549316406,244.5399932861328,242.1300048828125,243.0399932861328,241.49705505371094,40033900
2024-12-06,242.91000366210938,244.6300048828125,242.0800018310547,242.83999633789062,241.29832458496094,36870600
2024-12-09,241.8300018310547,247.24000549316406,241.75,246.75,245.1835174560547,44649200
2024-12-10,246.88999938964844,248.2100067138672,245.33999633789062,247.77000427246094,246.19703674316406,36914800
2024-12-11,247.9600067138672,250.8000030517578,246.25999450683594,246.49000549316406,244.92514038085938,45205800
2024-12-12,246.88999938964844,248.74000549316406,245.67999267578125,247.9600067138672,246.3858184814453,32777500
2024-12-13,247.82000732421875,249.2899932861328,246.24000549316406,248.1300048828125,246.5547637939453,33155300
2024-12-16,247.99000549316406,251.3800048828125,247.64999389648438,251.0399932861328,249.44627380371094,51694800
2024-12-17,250.0800018310547,253.8300018310547,249.77999877929688,253.47999572753906,251.8707733154297,51356400
2024-12-18,252.16000366210938,254.27999877929688,247.74000549316406,248.0500030517578,246.47528076171875,56774100
2024-12-19,247.5,252.0,247.08999633789062,249.7899932861328,248.20420837402344,60882300
2024-12-20,248.0399932861328,255.0,245.69000244140625,254.49000549316406,252.8743896484375,147495300
2024-12-23,254.77000427246094,255.64999389648438,253.4499969482422,255.27000427246094,253.6494140625,40858800
2024-12-24,255.49000549316406,258.2099914550781,255.2899932861328,258.20001220703125,256.56085205078125,23234700
2024-12-26,258.19000244140625,260.1000061035156,257.6300048828125,259.0199890136719,257.3756103515625,27237100
2024-12-27,257.8299865722656,258.70001220703125,253.05999755859375,255.58999633789062,253.96739196777344,42355300
2024-12-30,252.22999572753906,253.5,250.75,252.1999969482422,250.59890747070312,35557500
2024-12-31,252.44000244140625,253.27999877929688,249.42999267578125,250.4199981689453,248.83023071289062,39480700
2025-01-02,248.92999267578125,249.10000610351562,241.82000732421875,243.85000610351562,242.3019256591797,55740700
2025-01-03,243.36000061035156,244.17999267578125,241.88999938964844,243.36000061035156,241.81503295898438,40244100
2025-01-06,244.30999755859375,247.3300018310547,243.1999969482422,245.0,243.44461059570312,45045600
2025-01-07,242.97999572753906,245.5500030517578,241.35000610351562,242.2100067138672,240.67234802246094,40856000
2025-01-08,241.9199981689453,243.7100067138672,240.0500030517578,242.6999969482422,241.15921020507812,37628900
2025-01-10,240.00999450683594,240.16000366210938,233.0,236.85000610351562,235.3463592529297,61710900
2025-01-13,233.52999877929688,234.6699981689453,229.72000122070312,234.39999389648438,232.9119110107422,49630700
2025-01-14,234.75,236.1199951171875,232.47000122070312,233.27999877929688,231.79901123046875,39435300
2025-01-15,234.63999938964844,238.9600067138672,234.42999267578125,237.8699951171875,236.35987854003906,39832000
2025-01-16,237.35000610351562,238.00999450683594,228.02999877929688,228.25999450683594,226.8108673095703,71759100
2025-01-17,232.1199951171875,232.2899932861328,228.47999572753906,229.97999572753906,228.5199737548828,68488300
2025-01-21,224.0,224.4199981689453,219.3800048828125,222.63999938964844,221.2265625,98070400
2025-01-22,219.7899932861328,224.1199951171875,219.7899932861328,223.8300018310547,222.4090118408203,64126500
2025-01-23,224.74000549316406,227.02999877929688,222.3000030517578,223.66000366210938,222.24009704589844,60234800
2025-01-24,224.77999877929688,225.6300048828125,221.41000366210938,222.77999877929688,221.3656768798828,54697900
2025-01-27,224.02000427246094,232.14999389648438,223.97999572753906,229.86000061035156,228.4007110595703,94863400
2025-01-28,230.85000610351562,240.19000244140625,230.80999755859375,238.25999450683594,236.7473907470703,75707600
2025-01-29,234.1199951171875,239.86000061035156,234.00999450683594,239.36000061035156,237.84043884277344,45486100
2025-01-30,238.6699981689453,240.7899932861328,237.2100067138672,237.58999633789062,236.08164978027344,55658300
2025-01-31,247.19000244140625,247.19000244140625,233.44000244140625,236.0,234.5017547607422,100959800
2025-02-03,229.99000549316406,231.8300018310547,225.6999969482422,228.00999450683594,226.56246948242188,73063300
2025-02-04,227.25,233.1300048828125,226.64999389648438,232.8000030517578,231.3220672607422,45067300
2025-02-05,228.52999877929688,232.6699981689453,228.27000427246094,232.47000122070312,230.99415588378906,39620300
2025-02-06,231.2899932861328,233.8000030517578,230.42999267578125,233.22000122070312,231.73941040039062,29925300
2025-02-07,232.60000610351562,234.0,227.25999450683594,227.6300048828125,226.1848907470703,39707200
2025-02-10,229.57000732421875,230.58999633789062,227.1999969482422,227.64999389648438,226.45346069335938,33115600
2025-02-11,228.1999969482422,235.22999572753906,228.1300048828125,232.6199951171875,231.39735412597656,53718400
2025-02-12,231.1999969482422,236.9600067138672,230.67999267578125,236.8699951171875,235.62501525878906,45243300
2025-02-13,236.91000366210938,242.33999633789062,235.57000732421875,241.52999877929688,240.26052856445312,53614100
2025-02-14,241.25,245.5500030517578,240.99000549316406,244.60000610351562,243.31439208984375,40896200
2025-02-18,244.14999389648438,245.17999267578125,241.83999633789062,244.47000122070312,243.18508911132812,48822500
2025-02-19,244.66000366210938,246.00999450683594,243.16000366210938,244.8699951171875,243.58297729492188,32204200
2025-02-20,244.94000244140625,246.77999877929688,244.2899932861328,245.8300018310547,244.53793334960938,32316900
2025-02-21,245.9499969482422,248.69000244140625,245.22000122070312,245.5500030517578,244.25941467285156,53197400
2025-02-24,244.92999267578125,248.86000061035156,244.4199981689453,247.10000610351562,245.80123901367188,51326400
2025-02-25,248.0,250.0,244.91000366210938,247.0399932861328,245.74154663085938,48013300
2025-02-26,244.3300018310547,244.97999572753906,239.1300048828125,240.36000061035156,239.09666442871094,44433600
2025-02-27,239.41000366210938,242.4600067138672,237.05999755859375,237.3000030517578,236.05274963378906,41153600
2025-02-28,236.9499969482422,242.08999633789062,230.1999969482422,241.83999633789062,240.56887817382812,56833400
2025-03-03,241.7899932861328,244.02999877929688,236.11000061035156,238.02999877929688,236.77890014648438,47184000
2025-03-04,237.7100067138672,240.07000732421875,234.67999267578125,235.92999267578125,234.68995666503906,53798100
2025-03-05,235.4199981689453,236.5500030517578,229.22999572753906,235.74000549316406,234.50094604492188,47227600
2025-03-06,234.44000244140625,237.86000061035156,233.16000366210938,235.3300018310547,234.09310913085938,45170400
2025-03-07,235.11000061035156,241.3699951171875,234.75999450683594,239.07000732421875,237.81344604492188,46273600
2025-03-10,235.5399932861328,236.16000366210938,224.22000122070312,227.47999572753906,226.2843780517578,72071200
2025-03-11,223.80999755859375,225.83999633789062,217.4499969482422,220.83999633789062,219.6792755126953,76137400
2025-03-12,220.13999938964844,221.75,214.91000366210938,216.97999572753906,215.83953857421875,62547500
2025-03-13,215.9499969482422,216.83999633789062,208.4199981689453,209.67999267578125,208.57794189453125,61368300
2025-03-14,211.25,213.9499969482422,209.5800018310547,213.49000549316406,212.367919921875,60107600
2025-03-17,213.30999755859375,215.22000122070312,209.97000122070312,214.0,212.87522888183594,48073400
2025-03-18,214.16000366210938,215.14999389648438,211.49000549316406,212.69000244140625,211.5720977783203,42432400
2025-03-19,214.22000122070312,218.75999450683594,213.75,215.24000549316406,214.1086883544922,54385400
2025-03-20,213.99000549316406,217.49000549316406,212.22000122070312,214.10000610351562,212.97470092773438,48862900
2025-03-21,211.55999755859375,218.83999633789062,211.27999877929688,218.27000427246094,217.12277221679688,94127800
2025-03-24,221.0,221.47999572753906,218.5800018310547,220.72999572753906,219.56985473632812,44299500
2025-03-25,220.77000427246094,224.10000610351562,220.0800018310547,223.75,222.57398986816406,34493600
2025-03-26,223.50999450683594,225.02000427246094,220.47000122070312,221.52999877929688,220.36563110351562,34466100
2025-03-27,221.38999938964844,224.99000549316406,220.55999755859375,223.85000610351562,222.67344665527344,37094800
2025-03-28,221.6699981689453,223.80999755859375,217.67999267578125,217.89999389648438,216.7547149658203,39818600
2025-03-31,217.00999450683594,225.6199951171875,216.22999572753906,222.1300048828125,220.9624786376953,65299300
2025-04-01,219.80999755859375,223.67999267578125,218.89999389648438,223.19000244140625,222.01690673828125,36412700
2025-04-02,221.32000732421875,225.19000244140625,221.02000427246094,223.88999938964844,222.71322631835938,35905900
2025-04-03,205.5399932861328,207.49000549316406,201.25,203.19000244140625,202.12205505371094,103419000
2025-04-04,193.88999938964844,199.8800048828125,187.33999633789062,188.3800048828125,187.389892578125,125910900
2025-04-07,177.1999969482422,194.14999389648438,174.6199951171875,181.4600067138672,180.50624084472656,160466300
2025-04-08,186.6999969482422,190.33999633789062,169.2100067138672,172.4199981689453,171.5137481689453,120859500
2025-04-09,171.9499969482422,200.61000061035156,171.88999938964844,198.85000610351562,197.80484008789062,184395900
2025-04-10,189.07000732421875,194.77999877929688,183.0,190.4199981689453,189.41915893554688,121880000
2025-04-11,186.10000610351562,199.5399932861328,186.05999755859375,198.14999389648438,197.1085205078125,87435900
2025-04-14,211.44000244140625,212.94000244140625,201.16000366210938,202.52000427246094,201.45556640625,101352900
2025-04-15,201.86000061035156,203.50999450683594,199.8000030517578,202.13999938964844,201.07754516601562,51343900
2025-04-16,198.36000061035156,200.6999969482422,192.3699951171875,194.27000427246094,193.24893188476562,59732400
2025-04-17,197.1999969482422,198.8300018310547,194.4199981689453,196.97999572753906,195.94467163085938,52164700
2025-04-21,193.27000427246094,193.8000030517578,189.80999755859375,193.16000366210938,192.14474487304688,46742500
2025-04-22,196.1199951171875,201.58999633789062,195.97000122070312,199.74000549316406,198.690185546875,52976400
2025-04-23,206.0,208.0,202.8000030517578,204.60000610351562,203.5246124267578,52929200
2025-04-24,204.88999938964844,208.8300018310547,202.94000244140625,208.3699951171875,207.27479553222656,47311000
2025-04-25,206.3699951171875,209.75,206.1999969482422,209.27999877929688,208.18002319335938,38222300
2025-04-28,210.0,211.5,207.4600067138672,210.13999938964844,209.0355224609375,38743100
2025-04-29,208.69000244140625,212.24000549316406,208.3699951171875,211.2100067138672,210.09988403320312,36827600
2025-04-30,209.3000030517578,213.5800018310547,206.6699981689453,212.5,211.38311767578125,52286500
2025-05-01,209.0800018310547,214.55999755859375,208.89999389648438,213.32000732421875,212.1988067626953,57365700
2025-05-02,206.08999633789062,206.99000549316406,202.16000366210938,205.35000610351562,204.27069091796875,101010600
2025-05-05,203.10000610351562,204.10000610351562,198.2100067138672,198.88999938964844,197.8446502685547,69018500
2025-05-06,198.2100067138672,200.64999389648438,197.02000427246094,198.50999450683594,197.4666290283203,51216500
2025-05-07,199.1699981689453,199.44000244140625,193.25,196.25,195.218505859375,68536700
2025-05-08,197.72000122070312,200.0500030517578,194.67999267578125,197.49000549316406,196.4519805908203,50478900
2025-05-09,199.0,200.5399932861328,197.5399932861328,198.52999877929688,197.4865264892578,36453900
2025-05-12,210.97000122070312,211.27000427246094,206.75,210.7899932861328,209.95704650878906,63775800
2025-05-13,210.42999267578125,213.39999389648438,209.0,212.92999267578125,212.08859252929688,51909300
2025-05-14,212.42999267578125,213.94000244140625,210.5800018310547,212.3300018310547,211.490966796875,49325800
2025-05-15,210.9499969482422,212.9600067138672,209.5399932861328,211.4499969482422,210.6144256591797,45029500
2025-05-16,212.36000061035156,212.57000732421875,209.77000427246094,211.25999450683594,210.42518615722656,54737900
2025-05-19,207.91000366210938,209.47999572753906,204.25999450683594,208.77999877929688,207.9550018310547,46140500
2025-05-20,207.6699981689453,208.47000122070312,205.02999877929688,206.86000061035156,206.04258728027344,42496600
2025-05-21,205.1699981689453,207.0399932861328,200.7100067138672,202.08999633789062,201.29141235351562,59211800
2025-05-22,200.7100067138672,202.75,199.6999969482422,201.36000061035156,200.5643310546875,46742400
2025-05-23,193.6699981689453,197.6999969482422,193.4600067138672,195.27000427246094,194.49839782714844,78432900
2025-05-27,198.3000030517578,200.74000549316406,197.42999267578125,200.2100067138672,199.4188690185547,56288500
2025-05-28,200.58999633789062,202.72999572753906,199.89999389648438,200.4199981689453,199.62802124023438,45339700
2025-05-29,203.5800018310547,203.80999755859375,198.50999450683594,199.9499969482422,199.15988159179688,51396800
2025-05-30,199.3699951171875,201.9600067138672,196.77999877929688,200.85000610351562,200.05633544921875,70819900
2025-06-02,200.27999877929688,202.1300048828125,200.1199951171875,201.6999969482422,200.90296936035156,35423300
2025-06-03,201.35000610351562,203.77000427246094,200.9600067138672,203.27000427246094,202.46678161621094,46381600
2025-06-04,202.91000366210938,206.24000549316406,202.10000610351562,202.82000732421875,202.01853942871094,43604000
2025-06-05,203.5,204.75,200.14999389648438,200.6300048828125,199.8372039794922,55126100
2025-06-06,203.0,205.6999969482422,202.0500030517578,203.9199981689453,203.11419677734375,46607700
2025-06-09,204.38999938964844,206.0,200.02000427246094,201.4499969482422,200.65396118164062,72862600
2025-06-10,200.60000610351562,204.35000610351562,200.57000732421875,202.6699981689453,201.86915588378906,54672600
2025-06-11,203.5,204.5,198.41000366210938,198.77999877929688,197.99452209472656,60989900
2025-06-12,199.0800018310547,199.67999267578125,197.36000061035156,199.1999969482422,198.41285705566406,43904600
2025-06-13,199.72999572753906,200.3699951171875,195.6999969482422,196.4499969482422,195.6737060546875,51447300
2025-06-16,197.3000030517578,198.69000244140625,196.55999755859375,198.4199981689453,197.6359405517578,43020700
2025-06-17,197.1999969482422,198.38999938964844,195.2100067138672,195.63999938964844,194.86691284179688,38856200
2025-06-18,195.94000244140625,197.57000732421875,195.07000732421875,196.5800018310547,195.80320739746094,45394700
2025-06-20,198.24000549316406,201.6999969482422,196.86000061035156,201.0,200.2057342529297,96813500
2025-06-23,201.6300048828125,202.3000030517578,198.9600067138672,201.5,200.70376586914062,55814300
2025-06-24,202.58999633789062,203.44000244140625,200.1999969482422,200.3000030517578,199.5084991455078,54064000
2025-06-25,201.4499969482422,203.6699981689453,200.6199951171875,201.55999755859375,200.76351928710938,39525700
2025-06-26,201.42999267578125,202.63999938964844,199.4600067138672,201.0,200.2057342529297,50799100
2025-06-27,201.88999938964844,203.22000122070312,200.0,201.0800018310547,200.28541564941406,73188600
2025-06-30,202.00999450683594,207.38999938964844,199.25999450683594,205.1699981689453,204.3592529296875,91912800
2025-07-01,206.6699981689453,210.19000244140625,206.13999938964844,207.82000732421875,206.99879455566406,78788900
2025-07-02,208.91000366210938,213.33999633789062,208.13999938964844,212.44000244140625,211.60055541992188,67941800
2025-07-03,212.14999389648438,214.64999389648438,211.80999755859375,213.5500030517578,212.70614624023438,34955800
2025-07-07,212.67999267578125,216.22999572753906,208.8000030517578,209.9499969482422,209.120361328125,50229000
2025-07-08,210.10000610351562,211.42999267578125,208.4499969482422,210.00999450683594,209.18014526367188,42848900
2025-07-09,209.52999877929688,211.3300018310547,207.22000122070312,211.13999938964844,210.3056640625,48749400
2025-07-10,210.50999450683594,213.47999572753906,210.02999877929688,212.41000366210938,211.5706787109375,44443600
